,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
278119,168047.0,0.0344165477379328,0.868929064310448,0.305778443457192,-0.58148492251966,0.444977832804141,-1.14159376952121,1.0062680313587,-0.217970507244622,-0.0749987138302448,-0.41346618061859,-0.882338921519942,0.256634076615008,0.223205449790479,0.0707734746332956,-0.426927450484824,-0.106840340188866,-0.41706923846683,-0.778024397497476,-0.0880026742071255,-0.0253418423768701,-0.257280557319145,-0.553135224361166,0.0664701458963428,0.0454739279749988,-0.483305979767085,0.137097031472827,0.248706039181378,0.0981786370059408,0.89,0
33276,37167.0,-7.92389070083426,-5.19836019923329,-3.00002392240282,4.42066620155728,2.27219396451756,-3.39448342909715,-5.28343533467969,0.131618922476372,0.658176428693037,-0.794993881662565,3.26606601582438,-2.71918495125522,-0.124103963275087,-5.274865818881,0.638575002552638,-2.99583037811248,-4.69843344927136,-1.71187122467509,3.02526099185501,-2.16981089222224,-0.734307916555449,-0.59992625988411,-4.90830117586834,0.410170234644792,-1.16766024989313,0.520507647303451,1.93742140287106,-1.55259283870249,12.31,1
98847,66845.0,-0.509461327965921,0.487716442963173,1.38268989642785,-0.481180725836075,0.266505978781908,-0.518863202875543,0.470929240040527,0.213377001455146,-0.400445636406928,-0.45706845171406,1.31817829485546,0.176156174040937,-1.4480197891317,0.66309734259308,-0.0322676985795965,0.376317533825511,-0.539961378297006,-0.267994918985547,-0.876303975834017,-0.219664042634244,-0.0109232270608288,-0.225273437786557,0.228745635856856,0.162614057856297,-1.0505950422223,-0.185556692024501,0.127694784719719,0.177219733609065,11.99,0
47802,43369.0,-3.36531852073793,2.42650326490524,-3.75222652688429,0.27601659835291,-2.30587029698066,-1.9615783188747,-3.029283444673,-1.67446174770883,0.183961286375875,-4.98092843827312,3.65788166668826,-6.40982235504524,-1.0873102947816,-8.50943318717532,1.43257178733402,-5.36989001074152,-9.06907940021057,-2.81980659631422,0.874542948076265,-0.0368373256714411,2.07000816413804,-0.512625728150551,-0.248501692422131,0.126549624264963,0.104166256940212,-1.05599732614735,-1.20016496678239,-1.01206584314534,88.0,1
177319,123128.0,2.04609413537426,-0.15245394368827,-1.25699984511055,0.18273189279267,0.142648876091629,-0.537682191615839,0.0250187739082208,-0.105147562931841,0.381867737813883,0.24802841202329,0.497440522093937,0.747568134211172,-0.390269479839146,0.538035207825933,-0.528290581190481,0.195077638036791,-0.633018306345113,-0.249882764889579,0.549862605754396,-0.234590876253592,-0.269297359430045,-0.688720924119911,0.280753973356704,-0.564582616709354,-0.293748589784029,0.215279222632577,-0.0747872824182277,-0.0767173845823065,0.89,0
95939,65534.0,1.32272596448097,0.198207939126861,-0.415546390819087,0.181805181942268,0.473901245961769,0.23021086540461,-0.0819245249750227,0.0834048622656181,-0.0267919397450848,-0.098136013503327,-0.0064824101450145,0.063073922488192,-0.100860295931926,-0.0845505340987022,0.580568949862016,1.20548428989646,-0.853027938548557,0.828392532667691,0.744305302494595,-0.0360070606715849,-0.352072278435895,-1.08376623358273,-0.0956816829479606,-1.45393774765612,0.395921381433359,0.18531207352135,-0.033897880598352,0.0030232624325518,7.99,0
180669,124647.0,1.99965517746032,0.268934625311196,-1.582568214133,1.39231592562956,0.517895268896456,-1.1157719448518,0.746184843599651,-0.491757298599628,0.0185984613354795,0.215719177887791,-0.767780469503267,0.961988194427927,0.937400305305423,0.298942589954085,-0.648157250862932,-0.793583367670011,-0.194613359897805,-0.804397607103496,-0.236691375042858,-0.193567621115455,0.0730924031912015,0.464226813258494,-0.0298413630031605,0.0259236452684176,0.49291165964565,-0.495136360832373,-0.0097488096903436,-0.0567550168933764,24.07,0
98532,66697.0,-0.776933575449916,0.990310179179193,1.25573417216972,-1.52602656554986,0.207149919673552,-0.588441730266468,0.654185242098176,-0.0258836673591203,0.133706457600917,-0.440842982082604,-1.10170280784917,0.0302683952630608,0.787801309825126,-0.30040652447191,0.514133301475981,0.795141643451906,-1.02544307735548,-0.169961472740813,-0.404354782154072,0.220527546587857,-0.163146949732498,-0.310692768561235,-0.179500930829918,-0.40701784163613,-0.159203776945619,0.77383939195407,0.37396357734097,0.223813465112054,7.68,0
150601,93742.0,-3.29112509261551,4.4011941515981,-8.39421162258901,4.45357956949695,-4.79005451824953,-4.24018208232724,-9.21900099642753,1.97402995723142,-2.91294270907847,-13.540168238225,9.41303953977606,-18.0475965708216,-0.728186553999085,-15.3930448312636,0.3494850489774,-13.30388757707,-21.2979057823155,-7.26231079476482,2.27422550991903,1.4908691418867,2.10234346771868,0.597370314627801,-0.328086184026121,0.445752402449364,0.585280580866405,-0.399005421878678,2.11600444233121,1.05074380386505,1.0,1
171433,120637.0,-1.90494751533155,-0.112373994403951,0.325958911943064,-1.27537809183273,-0.906396587160652,1.89830157344772,-0.41285983767409,1.1925657778006,-1.20277272480639,-0.49949318843398,-0.980371475222267,-0.811518510635608,-0.473416516348312,0.210282621750298,0.855089199377465,0.0678541525448233,1.8117861727198,-2.59748673938851,1.12272553905051,-0.171279798419896,-0.09182619704919,-0.508728232066545,-0.178960202036647,-0.567777344707817,-0.0221281879830513,-0.212573480310874,-0.239156884007811,-0.253072232615041,186.16,0
44853,42111.0,-1.2027655631641,-0.511721073408305,1.6965772716938,-1.74367423902464,0.648721761498221,-0.227474085093853,-0.160052632259636,0.291985695443544,-1.8242280278471,0.0455375743515319,1.40803422149746,0.357355235236817,-0.0347898403986501,0.306610304247518,0.104984645150563,-1.58703672249227,0.0986178077049788,0.589613956471365,-1.68146924890043,-0.321397858802008,-0.167562667824147,-0.290172469151645,-0.0565151629705803,-0.261618181677362,0.140572687115016,0.997747196889828,-0.0491547361126433,0.0429723702989875,17.9,0
6734,8451.0,0.314596589729515,2.66067027657541,-5.92003738034463,4.52249960508858,-2.3150272861839,-2.27835165394776,-4.68405393631569,1.20227026523098,-0.694695511200349,-5.52627805985834,6.66243683071252,-8.52546492534563,0.742745446888019,-7.67866801029943,0.593070459066131,-4.47813659534324,-5.84426647937357,-1.1027307945783,2.17738568653903,0.562705643312244,0.743314023428983,0.0640383555765096,0.677841675250346,0.0830078227438395,-1.91103446375022,0.322188398435937,0.620866538820488,0.185030354728703,1.0,1
140545,83780.0,-1.12711153810381,-1.25691221478392,2.04100658573389,-2.39584620197433,-0.495978927151123,0.249045175458211,-0.906043371148145,0.188238748082464,-1.46460699994889,0.614259515360069,-2.38640632851552,-1.57893103544109,0.322069133669618,-1.19043143928735,-0.630206297905598,0.102979104320344,-0.0046184705729431,0.645699826567637,0.0077398287361217,-0.374482629785558,-0.30652133439682,-0.325981163981654,0.0873098262375789,-1.04263708973626,0.55339926611289,-0.184385768522133,0.017466547514035,0.0375371634634897,28.85,0
43061,41353.0,-15.0209806030789,8.07523975163174,-16.2980905380446,5.66482005292134,-11.9181533731348,-4.24695712395156,-14.7166675516611,9.43508432139337,-6.7953981269244,-15.1241628144947,6.03766622940467,-11.6767222367813,1.32697878633103,-12.3816058947985,-0.0716392778020956,-9.48414337021449,-19.6718814509262,-7.64327282087749,1.16906441801605,-0.995786857833133,2.52511546344786,-0.832074336953531,-0.186116823393738,0.429780833741005,0.697102812320081,0.0560310740941657,-1.31088762047629,-0.707402991270252,34.12,1
195800,131223.0,1.84600927189104,0.0782080161672075,-2.01377292515737,2.82637583953172,2.74174468496078,4.4066283518321,-0.484759228561531,1.00250756529075,-0.787639010132558,1.38588482129672,-0.735133103572151,-0.117159610069552,-0.310231436868597,0.202671448910526,-1.10404004261461,0.37884830241106,-0.590205860704553,-0.639570803592222,-1.47760865749873,-0.180472873884363,0.0893065216453132,0.261243515166674,0.0984755877266524,0.698086737414875,0.159028588095934,0.115330005178898,-0.0124565056079547,-0.0526556809350208,33.03,0
170241,120085.0,2.15344218444723,0.0867750784406186,-2.20058368083949,0.239513969608076,0.779787389288194,-1.00417645978678,0.648509803312875,-0.44412143044658,0.175153635506988,0.16600583601346,-1.13067226552026,0.0994856349898053,-0.0857690388900759,0.557458221652744,-0.272050279619123,-0.534556361782818,-0.221775592155392,-0.642891871524475,0.254514796885186,-0.209410268288815,0.0718485343797336,0.384028488970607,-0.0316485226610136,0.555986771933503,0.437332512124159,0.696409882506098,-0.118281602174094,-0.0813378696244159,0.76,0
8615,11629.0,-3.89119195123086,7.09891625215749,-11.4264670967961,8.60755678650129,-2.06570621026229,-2.98528802203595,-8.13858941693861,2.97392807853452,-6.27279046836547,-13.1934150665232,11.6197234753825,-17.6316063138707,-0.355194389515515,-18.8220867423816,-1.2831290856146,-10.0310966568698,-15.2270075099256,-5.32200898058982,-0.501750653452579,1.38261899967275,1.75708522742867,-0.18970915318715,-0.508629244173448,-1.18930816877394,1.18853649934791,0.605241885913626,1.8815287524148,0.875260407222375,1.0,1
212090,138707.0,-3.20570666713217,-1.77745894817865,-0.551921503726313,-1.4651923697389,0.0893380259941098,-1.38601338000572,-2.98282460396906,-2.97860630303696,0.41385330225593,0.711627152297429,-1.24116674936369,-0.366887449988569,0.0227830493192445,-0.108751915843571,0.188927204685095,2.30195733702825,-0.231379898823513,-0.85550752853507,-0.574756418323838,-2.0961357674611,3.23393564178773,0.0413579895758351,-1.06775535722216,0.104238182691244,-2.66068714803102,-0.719999335729458,1.11065958501184,-0.686908322176799,16.34,0
267806,162937.0,-0.395497796326888,2.04622583356167,0.281655462536911,4.28061204902051,0.830361056858495,-0.0142328777581966,0.891292589886629,0.29671555199837,-3.16721186617733,1.49288122767302,0.575190851478754,-0.361683370538577,-0.58369807388023,1.45309908959188,-0.0640922204424221,-0.281834176613525,0.255969924073259,0.434895918230999,1.51982011445026,0.0280308580008363,0.263069289336084,0.592213350739919,-0.298125125599239,0.0810902134198686,0.0321073667117233,0.511403011527701,-0.0167022629598961,0.0580098035361811,3.88,0
16947,28314.0,-0.519592473110692,0.887040653208608,1.44090393853967,1.33028613843046,0.284852582826636,-0.0124026566298704,0.549903292249305,0.117501815709764,-0.285424180742617,-0.0990411349064931,-0.627398167312653,0.154652816759919,-0.168248004710848,0.0268689264055212,0.22485432000682,-1.22143932605751,0.633223821224888,-0.670814150162901,0.722868501423629,0.186150069618934,-0.0192022608309139,0.260108188924876,-0.106747403913358,0.0967127500347464,-0.0816358531135221,-0.223809540429021,0.421882199895676,0.207646661463386,17.18,0
11343,19762.0,-14.1791651073631,7.42136996239257,-21.405835744128,11.927511869244,-7.97428068736155,-2.20271027666529,-15.4716122801735,-0.356594909586509,-6.38012489838839,-13.3482776536659,10.1875873241664,-14.5639797552132,0.59375935763569,-14.4915983463022,-0.281392503951236,-8.2641288443605,-12.4398049728466,-4.83707902601307,0.753149847889189,1.00276434172175,-2.36683606243662,1.13095519799655,0.991153238179024,-1.03313210707298,-0.327179344936207,0.634692903522304,2.17190494464567,-1.39528768393339,1.0,1
29221,35368.0,1.01220135577013,-0.176669022307432,1.53705840458291,2.8753783919956,-0.837597751437688,1.09930790332078,-0.844326298930834,0.514120462700105,0.6620307472938,0.450760860222903,-0.330455854730787,0.515371280144851,-1.41974526861318,-0.538385364663799,-2.79403275557448,0.135856812006405,-0.0335873467927126,0.0007446504531099,0.220558300023632,-0.198687537533929,-0.277397690827535,-0.529609061466041,-0.0234783270446267,-0.0080041192672003,0.376403035433372,-0.0553895269200895,0.0437448461107248,0.0210473919864791,28.52,0
24419,33225.0,-0.690200176748466,1.21054641812151,0.0673268666907875,-0.680042075916848,3.16107872900255,3.76975468666601,0.925113506274102,-1.05175946831851,0.650818391065355,2.00691718724156,0.212621224539074,-0.687021389832328,-0.218262396360458,-0.768517427639692,1.38652536740557,-0.484561014734778,-1.17253715714827,0.379264369693058,0.72014253901395,0.670652635735989,0.535807035526398,0.0075474108792972,-0.257590495709501,0.981647883559995,-0.0735853250511086,-0.454589260451953,-0.424457939962848,-0.771900892942655,7.36,0
9487,14073.0,-4.15301449873357,8.20479650456012,-15.0317142097481,10.330099825448,-3.99442609736294,-3.25001318447365,-10.4156978119079,4.62080391044331,-5.71124797098224,-11.7971810675777,11.2779207278067,-16.7283393320915,0.2413676825577,-17.7216383537133,-0.387299923381284,-10.3220166783853,-13.9590853730538,-5.03071003831832,1.19726633504633,1.41262488019492,1.97698839609887,0.25651048717528,0.485908106513804,-1.19882131436036,-0.526567394687845,0.634873502483478,1.62720907623952,0.723235068518316,1.0,1
101977,68001.0,0.487398924080867,-1.11715236598143,0.297252505469338,1.5410831420754,-0.624309559410554,0.859673360103235,-0.126079741534093,0.421097495176389,0.606958713445075,-0.108268254913476,0.881325508687991,0.0570445707269362,-2.61529585405286,0.650923888694538,-0.325405530226098,-0.619497893520135,0.453630422425083,-0.449987221044337,-0.549868406727601,0.230998894547275,0.177740881557669,0.0063054345218143,-0.284702833150956,-0.322124088982863,0.334106016497859,-0.279828684971549,-0.0020644000926221,0.0523526388475616,302.03,0
107140,70299.0,-0.433169279280859,0.973488044288178,1.38031895855808,0.0153750105228663,-0.0578876440786866,-0.818148858342114,0.537240415321563,0.111550869169428,-0.538320364833661,-0.316930946627424,1.5245580306198,0.229021923778122,-0.847132735250775,-0.049878717667103,0.273124231732027,0.558840316362455,-0.119320645746288,0.396505903672423,0.127027624959504,0.0814295766120613,-0.203235054050578,-0.611295574527066,0.0230173875175843,0.460636162260622,-0.243483289848942,0.044556426571051,0.234031716807283,0.0894159824578345,6.15,0
49066,43896.0,-1.60884424455441,1.30926987836521,1.32169053605092,-1.86957738444834,0.416993510833564,-0.60437475401142,1.4242080349641,-0.903079336285146,1.3703823086623,2.01869583567052,1.26487364849592,-0.245083478769005,-0.980213755878718,-0.864992438123753,0.0140172133081128,0.326697019939698,-1.42563048347952,0.0711836565277756,-0.321046375889901,0.692388940337775,-0.303053340330191,-0.0983511836734027,-0.263619517122315,0.0169327030636292,-0.246300152244994,0.62130492034567,-0.542600418784036,-0.439888565976153,19.13,0
231744,146904.0,2.08187982604538,0.0761758409316317,-2.42589815710399,0.542510748260816,0.628024578789318,-1.72546394562038,0.98875573391076,-0.605011399654442,0.0008460721135944,0.282869932790455,-0.985968323280873,-0.43333748145293,-1.24653095117292,1.06268880510733,-0.100222565789504,-0.795281949241298,-0.0109378543807275,-0.621521867952247,-0.0464249179813508,-0.271490051030519,0.273858973532287,0.880067776947521,-0.197099398666052,-0.0079894693112393,0.630913378883869,0.73079692885776,-0.132858897101279,-0.0914297455088471,32.0,0
264357,161388.0,0.12067652375316,0.986778202199567,-0.535123080198957,-0.149926548048718,0.663496444958058,-1.38150436130988,1.01236818571439,-0.255627463460972,0.060189579739184,-0.769533400645927,-0.635492516546845,-0.458324040610754,-0.36425604852984,-0.771428305831657,0.729709319855526,0.0584477564527835,0.434058998671734,0.760439182394494,-0.176410676237423,0.0525709222445814,0.266271944235926,0.969641569753936,-0.157347416113885,-0.100900540405879,-0.319853003570688,-0.136689648105442,0.379255919964276,0.191830977145971,19.98,0
206054,136047.0,0.15293795632237,1.0827933020071,-0.401604194334335,-0.554206207181171,0.967141391712823,-0.810278995103393,1.01323511979743,-0.140641769142093,-0.128181077864153,-0.850049677974721,-0.620190040930365,0.161693397810816,0.551771416891099,-1.12666698797427,-0.297102896953716,0.313354508705914,0.326311152667481,-0.27475070426688,-0.223131969065088,0.0518019789785287,-0.337807070550898,-0.794621591784958,0.083679820065725,0.573926020090413,-0.399838476961052,0.111910040897901,0.22623957294511,0.0851454373903071,2.58,0
233545,147607.0,-0.366974745571637,1.08476841617653,0.285284279565086,-0.325691057156102,-0.407681599974208,-1.69777618926009,0.649044517110402,0.194790317460064,-0.186195668919503,-0.62244698557277,-0.376605615582041,0.278690402055401,-0.671680633774195,0.599335264692113,-0.442787063460851,-0.202988766853912,0.117524031617886,-0.927261244531022,-0.422273519737393,-0.202975102768033,-0.163116243652679,-0.466672720061037,0.254872006532039,0.906523448434731,-0.60184929183828,0.0872093679997651,0.117355576545127,0.0426442302762879,8.99,0
119662,75535.0,-0.771398777792694,0.483012773182582,2.05938730016783,-1.25419846889725,-0.058638457882239,0.113607841864898,0.166718058010118,0.393849866525041,-0.169059783238578,-0.74557421934711,0.762071624972133,-0.593908264542583,-2.04163268743437,0.491991176647508,0.527302024682887,0.755562132930587,-0.629987877852716,0.36947513754561,-0.619954361561654,-0.197129530725379,0.159886280163432,0.306462377068123,-0.344494459024049,-0.29552461277081,0.113978338323921,1.02587340454568,-0.0433912520439038,0.0298138948641558,1.0,0
125023,77509.0,0.192895297507791,0.0859999154537396,1.24694005587013,0.901112629918592,1.50071747365178,-1.25887662938832,-2.467497106543,-0.631384819981369,-0.160851452775913,0.603973254761844,1.82216432029755,1.20945846848224,-0.270415946410424,0.837687503135399,1.02508931578918,-0.271443441192715,0.167514400613849,-0.549913434632535,0.474971610707496,-0.327893609846257,0.670233315544637,-1.03693718719665,-3.07416963211098,0.386676921319113,-0.982410085228855,0.119694997972492,0.382136179886831,0.369242360657925,0.89,0
197441,132018.0,-1.10586880928498,1.39527251662692,0.575088229557748,-1.28339716812361,1.1507824218336,-0.471698134752461,2.00715201683172,-1.29667813393695,1.71045391292555,2.1888597436968,-0.954230729653033,-0.869348774676027,-0.657811055052645,-1.27472869288078,0.0631874732959188,-0.468809295928711,-1.1085473996267,-0.786265600122435,0.0248964697449061,0.756997802054056,-0.665685855305934,-0.833544631035678,-0.262679867801313,-0.701547028271669,0.116773508820311,0.0973995564605947,-0.757568954813714,-0.797245857628899,17.02,0
34644,37763.0,-0.493730511545656,-0.461185853069126,1.6779804382913,-1.31872437452988,-1.20098359860391,0.266690571565258,0.056720518454921,0.274736778028117,-1.24026968842342,0.203954222754289,1.22096969589009,-0.967785562204405,-1.31133429953672,0.0787432778487988,0.497186401094306,1.25187151525235,0.235638099674894,-0.580381969743386,0.390683199273606,0.347184699391237,0.527989063057065,1.10528391279451,0.150189958809591,-0.0103951664570297,-0.103309579715223,-0.133077166152476,0.0304143238080543,0.0558213723972364,155.0,0
156664,108620.0,1.92667421760503,-0.323200135112328,-0.126350354218718,0.463330237106529,-0.726901112811984,-0.467073698391678,-0.736894675008768,0.0608468239698998,2.55947304127734,-0.397246850530181,1.80732650441488,-2.02968070196077,0.188165293835574,2.00306458813187,-0.173413088980997,0.373352129252525,-0.0057157310985647,0.841506067801398,-0.157242457587887,-0.362920673126148,-0.217459340339994,-0.356995046766522,0.380097763953649,-0.141285345126684,-0.498360761778058,-0.978357029623655,0.0211955055611537,-0.0448344873607713,9.39,0
179107,123925.0,1.81611974892407,0.405113453641454,-0.409111006042973,3.53035094077693,0.311560910627733,0.236337735945195,-0.0034019345873358,0.133223769930903,-1.12322559235448,1.63020125856154,0.385875938006661,-0.0230958157739226,-0.765302349874978,0.681449785749787,-0.629491636949501,1.5759348776904,-1.28698554866066,-0.123049110367371,-1.15661156774576,-0.25155228793608,-0.392477047619788,-1.40426582183108,0.500254976495823,-0.554746899977632,-0.695222610908189,-0.629031080981333,-0.0368706405970568,-0.0394542238381231,39.0,0
228533,145552.0,-1.01559544734188,0.569160408716647,-1.12445531826698,-0.859812185330904,-1.79315808349236,0.541139932065958,2.87044485596848,-0.0872439194330089,-0.709738968438042,-0.719385318899672,0.395651875572102,0.407823598523514,0.162202985157752,0.689111156455347,-0.508764888044687,0.654034015470839,-0.920458480035469,0.605539771621824,-0.123471821414865,-0.0166029558512695,0.370623739459573,1.14794677787575,0.22612900986917,-0.25058888674461,-0.443968694395063,0.667277192406721,0.324124561189514,0.0548079843235364,538.5,0
180837,124718.0,1.99655770012646,0.196227630108648,-1.701397547845,1.19754099746864,0.693644212328158,-0.61967228106294,0.585602278504905,-0.288768813463283,-0.130828322854675,0.405999479808148,0.539286294681934,1.23732491231174,0.336069767377349,0.587779984582706,-1.26287877319543,-0.475664179022097,-0.532328481006861,-0.133401165215655,0.183337854763596,-0.226551879792027,0.0912476267933094,0.473971558899991,-0.0682196724383218,-0.37250808680355,0.490517747562527,-0.489363527788794,-0.0160687006672756,-0.0730349766561165,15.22,0
10204,15817.0,-4.64189285087538,2.90208643306647,-1.57293870931742,2.507298518227,-0.871782564349351,-1.0409025722626,-1.59390073966645,-3.25490508581579,1.90896268593707,1.07741752106048,3.33850216040272,-6.54261034532574,1.09953638182128,-3.26647554459315,1.01472790444294,-4.84238307827835,-5.269876299726,-2.34466857415508,1.95922405409272,-0.465679220344122,1.96359666634146,-0.217413915973245,-0.54933995583883,0.645545202036521,-0.354557818794591,-0.611763845006479,-3.90808047547799,-0.671248265147117,11.39,1
623,472.0,-3.0435406239976,-3.15730712090228,1.08846277997285,2.2886436183814,1.35980512966107,-1.06482252298131,0.325574266158614,-0.0677936531906277,-0.270952836226548,-0.838586564582682,-0.414575448285725,-0.503140859566824,0.676501544635863,-1.69202893305906,2.00063483909015,0.666779695901966,0.599717413841732,1.72532100745514,0.283344830149495,2.10233879259444,0.661695924845707,0.435477208966341,1.37596574254306,-0.293803152734021,0.279798031841214,-0.145361714815161,-0.252773122530705,0.0357642251788156,529.0,1
119365,75423.0,1.07911703099059,-0.734282590664244,0.662191166011334,0.473645594574507,-1.10156803527315,-0.0240400322875698,-0.665805840592824,0.0903693944362719,-0.950160023085679,0.974411793685435,0.643363001271393,0.183496905177342,-0.10715364620909,0.263217509562084,0.460815126014201,-0.715927365525976,-0.697530935036764,2.22739285938755,-1.00207195726119,-0.319720290064953,-0.155447345653366,-0.241459704557879,-0.127668720675376,-0.0429963083156158,0.3461030191029,-0.306179758095479,0.0415163315900572,0.041813684988306,116.0,0
125397,77655.0,-2.75828103807027,-1.39707979101723,0.120528299264369,-0.115492975086004,-3.95638403186467,1.22578086643915,-0.692426247634791,0.837618188162796,-1.89601949554494,0.510868637161623,-1.82730245312137,0.0454702689920626,2.05278867269517,-0.743957674229837,-0.615442861675668,-1.00637481880331,1.90782120797269,0.354077253578537,2.19391244258888,-1.07217045923193,-0.214723626671717,0.439819237652555,-1.04568449295828,0.106448175239083,-0.22079889952775,0.233157473332176,0.207617164093144,-0.742190875882014,474.77,0
253459,156262.0,-0.836397400043352,-0.64619148170322,1.18497824508774,-0.795419223095003,-0.169624066419117,-0.718673284700839,-0.136875290904937,0.026241352878031,1.08632760177076,-0.73686123152777,-1.18581935207043,-0.56008456710903,-1.00113446555309,-0.0866895821824618,1.10381477192817,-0.407973482170478,0.0584606985607248,0.442768065250125,1.23854879201867,-0.167151806761381,0.26382563613427,1.16188014871512,0.520307295276953,-0.0201216118109724,-0.563675511460371,0.931364289686081,0.145911900096952,0.0956706094357891,23.99,0
30552,35981.0,0.821735132103127,-1.24825486745623,-0.11315147769514,-0.57312192767257,-0.923333839017453,-0.549339273252059,0.0031278383348015,-0.106194905229256,-1.32459896177042,0.646986836404354,1.90089987021197,0.139136803975548,-0.356941219004809,0.436639434362871,0.123901613218174,0.829582069634656,0.497614342016912,-1.83851061716791,0.569156187886834,0.54666158969447,0.0434456324580555,-0.63134527632517,-0.0556530579995294,0.195613329251391,0.107480682227239,-0.556637116096555,-0.0553874759785928,0.0476195338188929,274.8,0
278049,168010.0,-0.229182320846957,1.15058647176195,-0.701933075259331,-0.480357521286776,0.520092333894937,-0.720551771812822,0.657050550342465,0.263665732873815,-0.149365399018938,-0.51927333518835,-1.21333969795119,-0.110384649093152,-0.188845277780483,0.782305549390241,0.549810947166613,-0.300428484339696,-0.303605547163716,0.225971001498795,0.0218557847719746,-0.10559246313499,0.404506803976287,1.24993176454128,-0.0291272964652511,0.631905082791933,-0.751842036443837,-0.240092361810167,0.378295033855685,0.265401422536965,11.47,0
15566,26961.0,-23.237920244511,13.4873857909274,-25.1887729688701,6.26173255148578,-17.3451881651558,-4.53498915241687,-17.1004924771637,15.3746300252798,-3.84556677176243,-8.51176669710133,5.1385473219039,-7.22001986441493,0.615793286019405,-7.3272215995796,-0.0386320690669864,-6.33151509399145,-12.6888576275064,-4.84738160696153,1.02053587929144,1.63078748322503,1.76970812949114,-1.69197330547661,-1.04567292278161,0.143386499863412,1.61157707182701,-0.221575644736264,1.48123260638065,0.438124804842523,99.99,1
143334,85285.0,-7.03030814445441,3.42199090467553,-9.52507177254752,5.27089100906596,-4.02463027558805,-2.86568161775739,-6.98919473439446,3.79155093755913,-4.62273033596451,-8.40966487562735,6.30904400603177,-8.57676143258937,0.246746716929862,-11.5340460181508,-0.3642651387587,-5.45249465771382,-11.8875700201872,-3.56358481007011,0.876018768156628,0.545698040621445,1.10339774484256,-0.541854751589521,0.0369432219896495,-0.355519004066217,0.353634382097,1.04245799282131,1.35951563156376,-0.272188101257294,0.0,1
255587,157297.0,-0.453570207870761,0.313942861313265,-2.15436710863837,-1.36978987349265,3.60906212413232,3.13305354891524,1.28542862933006,0.230429813693831,-0.165119936868097,0.0296650108376057,-0.197563560151525,-0.133990045735047,-0.489988460907083,0.502561289888646,0.0498338250518401,-1.25514275606912,-0.284667628985599,-0.503408656543877,0.391007116918077,-0.194869355200457,0.234121821454387,0.960318196873327,-0.0950422064841955,0.761134787669221,-0.383162677599614,-0.207812444324431,-0.329962225334844,0.121239257668979,69.0,0
252124,155662.0,-1.92861326665902,4.60150558710842,-7.12405297794577,5.71608803673092,1.0265785454506,-3.18907306708797,-2.26189690158112,1.18509635557546,-4.4419416151592,-6.64615382952148,3.8278680907164,-6.51864882248249,0.25113654845891,-12.4567059527055,-0.649166482109423,-1.28314500024635,-2.71855972503703,-0.0854660890712058,-2.09738547120766,0.328795983029392,0.602290585417557,-0.541287465014078,-0.354639278954951,-0.701492058320209,-0.0309729820836431,0.03406987758686,0.57339303199888,0.294686316081238,0.77,1
246166,153061.0,-0.391963751791068,1.41917052885712,-0.844605416946981,-0.563525165009226,0.553757433306801,-0.918027107378125,0.725225976299568,0.146908559955104,-0.0237100640531864,-0.209107942290338,-1.59057718708356,0.161936912681677,0.687463453248608,0.52790285859982,0.425200280136107,-0.166740879311882,-0.59335057257328,0.34405237306448,0.26026699162404,0.046569400488229,0.341402454036394,1.22396348747415,-0.16407863819903,-0.60550185718632,-0.606682782732714,-0.174000969900418,0.493240876696142,0.313968124973216,0.76,0
207599,136750.0,-0.454560748564854,0.649689796562006,0.551572106231182,-0.174609397473278,-0.478982964197795,-0.25786140685076,0.0180934949459893,0.350750004306937,0.20184478466158,-0.654022865464265,-0.89658381065102,0.754843922851694,1.11450082762148,-0.185996967182396,-0.0944904800607491,0.052135491628113,-0.229438629192223,0.0639570775341397,-0.0925385661647453,-0.177510944792982,0.442304256915412,1.38048534611262,0.268063743147416,1.24180554060782,-1.29120426204034,0.41758499665609,0.0390616569848363,0.194318165119545,46.8,0
113064,72914.0,-3.26077404041783,1.73055283528477,1.26104304244496,1.05856266673941,-0.617291974550507,1.16887771863372,-0.610058730074565,0.996345065366034,1.15412637299402,1.13757996339142,0.327809653855386,1.89474973706486,0.64748460853078,-0.874324054015231,-2.13041124285104,-1.21810309996919,0.808173269604962,-0.68451301407359,1.36550927062866,0.216276795200386,-0.463986866298891,-0.585030478109788,-0.259257593524923,-0.269071523146972,0.51564428180813,-0.422939301228285,-0.209939640054442,0.0773666976149401,15.8,0
97361,66185.0,-9.27134997083352,-0.652237231283613,-2.73812564699674,-2.79445083905593,-4.10459706160513,0.387410489645662,4.73688943855585,-2.01112493528195,5.81863212787932,4.38568615540166,0.38781219607317,0.312478888377489,0.371439048091033,-2.72537938463703,0.952215607673107,0.229383125116629,-1.47998420364554,-0.906505497627944,-0.635468270952018,-2.86145611437461,-2.01034516108169,0.407846204268357,-0.393845144919846,0.611956942736115,0.921236008472001,-0.503050970886344,-1.46605957671798,3.47672856442739,667.44,0
